ImageID,OriginalURL,OriginalLandingURL,XMin,YMin,XMax,YMax,Labels
00036f512b94dd73,https://farm4.staticflickr.com/3016/5782692928_744f4c3405_o.jpg,https://www.flickr.com/photos/fortwainwright/5782692928,0.93,0.503766,1.0,0.728814,/m/0wgq69z
00036f512b94dd73,https://farm4.staticflickr.com/3016/5782692928_744f4c3405_o.jpg,https://www.flickr.com/photos/fortwainwright/5782692928,0.4175,0.234463,0.426875,0.247646,/m/0wgq69z
00036f512b94dd73,https://farm4.staticflickr.com/3016/5782692928_744f4c3405_o.jpg,https://www.flickr.com/photos/fortwainwright/5782692928,0.438125,0.22693,0.46125,0.241996,/m/0wgq69z
00036f512b94dd73,https://farm4.staticflickr.com/3016/5782692928_744f4c3405_o.jpg,https://www.flickr.com/photos/fortwainwright/5782692928,0.644375,0.217514,0.65875,0.234463,/m/0wgq69z
00036f512b94dd73,https://farm4.staticflickr.com/3016/5782692928_744f4c3405_o.jpg,https://www.flickr.com/photos/fortwainwright/5782692928,0.67625,0.221281,0.7025,0.242938,/m/0wgq69z
00036f512b94dd73,https://farm4.staticflickr.com/3016/5782692928_744f4c3405_o.jpg,https://www.flickr.com/photos/fortwainwright/5782692928,0.790625,0.303201,0.799375,0.315443,/m/0wgq69z
00036f512b94dd73,https://farm4.staticflickr.com/3016/5782692928_744f4c3405_o.jpg,https://www.flickr.com/photos/fortwainwright/5782692928,0.803125,0.306968,0.811875,0.317326,/m/0wgq69z
00036f512b94dd73,https://farm4.staticflickr.com/3016/5782692928_744f4c3405_o.jpg,https://www.flickr.com/photos/fortwainwright/5782692928,0.34875,0.153484,0.593125,0.999058,/m/0wgq69z
00036f512b94dd73,https://farm4.staticflickr.com/3016/5782692928_744f4c3405_o.jpg,https://www.flickr.com/photos/fortwainwright/5782692928,0.4025,0.23823,0.419375,0.319209,/m/0wgq69z
00036f512b94dd73,https://farm4.staticflickr.com/3016/5782692928_744f4c3405_o.jpg,https://www.flickr.com/photos/fortwainwright/5782692928,0.51375,0.127119,0.82625,0.999058,/m/0wgq69z
00036f512b94dd73,https://farm4.staticflickr.com/3016/5782692928_744f4c3405_o.jpg,https://www.flickr.com/photos/fortwainwright/5782692928,0.535625,0.201507,0.59,0.392655,/m/0wgq69z
00036f512b94dd73,https://farm4.staticflickr.com/3016/5782692928_744f4c3405_o.jpg,https://www.flickr.com/photos/fortwainwright/5782692928,0.7625,0.271186,0.838125,0.497175,/m/0wgq69z
00036f512b94dd73,https://farm4.staticflickr.com/3016/5782692928_744f4c3405_o.jpg,https://www.flickr.com/photos/fortwainwright/5782692928,0.85625,0.276836,0.888125,0.512241,/m/0wgq69z
00036f512b94dd73,https://farm4.staticflickr.com/3016/5782692928_744f4c3405_o.jpg,https://www.flickr.com/photos/fortwainwright/5782692928,0.879375,0.321092,0.999375,0.755179,/m/0wgq69z
00036f512b94dd73,https://farm4.staticflickr.com/3016/5782692928_744f4c3405_o.jpg,https://www.flickr.com/photos/fortwainwright/5782692928,0.925625,0.319209,0.95125,0.462335,/m/0wgq69z
00036f512b94dd73,https://farm4.staticflickr.com/3016/5782692928_744f4c3405_o.jpg,https://www.flickr.com/photos/fortwainwright/5782692928,0.28625,0.521657,0.376875,0.704331,/m/0wgq69z
00036f512b94dd73,https://farm4.staticflickr.com/3016/5782692928_744f4c3405_o.jpg,https://www.flickr.com/photos/fortwainwright/5782692928,0.34375,0.60452,0.423125,0.735405,/m/0wgq69z
00036f512b94dd73,https://farm4.staticflickr.com/3016/5782692928_744f4c3405_o.jpg,https://www.flickr.com/photos/fortwainwright/5782692928,0.4,0.594162,0.455,0.689266,/m/0wgq69z
00036f512b94dd73,https://farm4.staticflickr.com/3016/5782692928_744f4c3405_o.jpg,https://www.flickr.com/photos/fortwainwright/5782692928,0.533125,0.387006,0.708125,0.818267,/m/0wgq69z
00036f512b94dd73,https://farm4.staticflickr.com/3016/5782692928_744f4c3405_o.jpg,https://www.flickr.com/photos/fortwainwright/5782692928,0.55625,0.274011,0.581875,0.318267,/m/0wgq69z
00036f512b94dd73,https://farm4.staticflickr.com/3016/5782692928_744f4c3405_o.jpg,https://www.flickr.com/photos/fortwainwright/5782692928,0.59125,0.297552,0.6125,0.339925,/m/0wgq69z
00036f512b94dd73,https://farm4.staticflickr.com/3016/5782692928_744f4c3405_o.jpg,https://www.flickr.com/photos/fortwainwright/5782692928,0.595,0.257062,0.60625,0.288136,/m/0wgq69z
00036f512b94dd73,https://farm4.staticflickr.com/3016/5782692928_744f4c3405_o.jpg,https://www.flickr.com/photos/fortwainwright/5782692928,0.933125,0.47081,0.946875,0.513183,/m/0wgq69z
00036f512b94dd73,https://farm4.staticflickr.com/3016/5782692928_744f4c3405_o.jpg,https://www.flickr.com/photos/fortwainwright/5782692928,0.933125,0.461394,0.95,0.50565,/m/0wgq69z
00036f512b94dd73,https://farm4.staticflickr.com/3016/5782692928_744f4c3405_o.jpg,https://www.flickr.com/photos/fortwainwright/5782692928,0.348125,0.149718,0.593125,0.999058,/m/0wgq69z
00036f512b94dd73,https://farm4.staticflickr.com/3016/5782692928_744f4c3405_o.jpg,https://www.flickr.com/photos/fortwainwright/5782692928,0.53125,0.195857,0.586875,0.390772,/m/0wgq69z
00036f512b94dd73,https://farm4.staticflickr.com/3016/5782692928_744f4c3405_o.jpg,https://www.flickr.com/photos/fortwainwright/5782692928,0.535625,0.123352,0.8175,0.999058,/m/0wgq69z
00036f512b94dd73,https://farm4.staticflickr.com/3016/5782692928_744f4c3405_o.jpg,https://www.flickr.com/photos/fortwainwright/5782692928,0.760625,0.263653,0.83125,0.499058,/m/0wgq69z
00036f512b94dd73,https://farm4.staticflickr.com/3016/5782692928_744f4c3405_o.jpg,https://www.flickr.com/photos/fortwainwright/5782692928,0.84,0.274953,0.89125,0.502825,/m/0wgq69z
00036f512b94dd73,https://farm4.staticflickr.com/3016/5782692928_744f4c3405_o.jpg,https://www.flickr.com/photos/fortwainwright/5782692928,0.88125,0.317326,0.999375,0.752354,/m/0wgq69z
00036f512b94dd73,https://farm4.staticflickr.com/3016/5782692928_744f4c3405_o.jpg,https://www.flickr.com/photos/fortwainwright/5782692928,0.00125,0.323917,0.040625,0.403013,/m/0wgq69z
00036f512b94dd73,https://farm4.staticflickr.com/3016/5782692928_744f4c3405_o.jpg,https://www.flickr.com/photos/fortwainwright/5782692928,0.040625,0.329567,0.0575,0.377589,/m/0wgq69z
00036f512b94dd73,https://farm4.staticflickr.com/3016/5782692928_744f4c3405_o.jpg,https://www.flickr.com/photos/fortwainwright/5782692928,0.06,0.298493,0.095625,0.358757,/m/0wgq69z
00036f512b94dd73,https://farm4.staticflickr.com/3016/5782692928_744f4c3405_o.jpg,https://www.flickr.com/photos/fortwainwright/5782692928,0.096875,0.160075,0.16625,0.340866,/m/0wgq69z
00036f512b94dd73,https://farm4.staticflickr.com/3016/5782692928_744f4c3405_o.jpg,https://www.flickr.com/photos/fortwainwright/5782692928,0.186875,0.230697,0.25625,0.298493,/m/0wgq69z
00036f512b94dd73,https://farm4.staticflickr.com/3016/5782692928_744f4c3405_o.jpg,https://www.flickr.com/photos/fortwainwright/5782692928,0.26625,0.221281,0.32,0.27307,/m/0wgq69z
00036f512b94dd73,https://farm4.staticflickr.com/3016/5782692928_744f4c3405_o.jpg,https://www.flickr.com/photos/fortwainwright/5782692928,0.3275,0.19774,0.383125,0.26177,/m/0wgq69z
00036f512b94dd73,https://farm4.staticflickr.com/3016/5782692928_744f4c3405_o.jpg,https://www.flickr.com/photos/fortwainwright/5782692928,0.441875,0.937853,0.488125,0.999058,/m/0wgq69z
00036f512b94dd73,https://farm4.staticflickr.com/3016/5782692928_744f4c3405_o.jpg,https://www.flickr.com/photos/fortwainwright/5782692928,0.489375,0.874765,0.52375,0.93032,/m/0wgq69z
00036f512b94dd73,https://farm4.staticflickr.com/3016/5782692928_744f4c3405_o.jpg,https://www.flickr.com/photos/fortwainwright/5782692928,0.5575,0.946328,0.595625,0.992467,/m/0wgq69z
00036f512b94dd73,https://farm4.staticflickr.com/3016/5782692928_744f4c3405_o.jpg,https://www.flickr.com/photos/fortwainwright/5782692928,0.844375,0.477401,0.86625,0.508475,/m/0wgq69z
00036f512b94dd73,https://farm4.staticflickr.com/3016/5782692928_744f4c3405_o.jpg,https://www.flickr.com/photos/fortwainwright/5782692928,0.883125,0.661959,0.90625,0.700565,/m/0wgq69z
00036f512b94dd73,https://farm4.staticflickr.com/3016/5782692928_744f4c3405_o.jpg,https://www.flickr.com/photos/fortwainwright/5782692928,0.9225,0.727872,0.948125,0.751412,/m/0wgq69z
00036f512b94dd73,https://farm4.staticflickr.com/3016/5782692928_744f4c3405_o.jpg,https://www.flickr.com/photos/fortwainwright/5782692928,0.931875,0.504708,0.944375,0.522599,/m/0wgq69z
00036f512b94dd73,https://farm4.staticflickr.com/3016/5782692928_744f4c3405_o.jpg,https://www.flickr.com/photos/fortwainwright/5782692928,0.58125,0.806026,0.72,0.967985,/m/0wgq69z
00006685513e6bc4,https://farm5.staticflickr.com/3243/2505888172_b191be9a15_o.jpg,https://www.flickr.com/photos/army_arch/2505888172,0.428125,0.332423,0.45,0.361566,/m/0wgq69z
00006685513e6bc4,https://farm5.staticflickr.com/3243/2505888172_b191be9a15_o.jpg,https://www.flickr.com/photos/army_arch/2505888172,0.23875,0.503643,0.308125,0.744991,/m/0wgq69z
00006685513e6bc4,https://farm5.staticflickr.com/3243/2505888172_b191be9a15_o.jpg,https://www.flickr.com/photos/army_arch/2505888172,0.274375,0.522769,0.379375,0.787796,/m/0wgq69z
00006685513e6bc4,https://farm5.staticflickr.com/3243/2505888172_b191be9a15_o.jpg,https://www.flickr.com/photos/army_arch/2505888172,0.45875,0.42714,0.54875,0.759563,/m/0wgq69z
00006685513e6bc4,https://farm5.staticflickr.com/3243/2505888172_b191be9a15_o.jpg,https://www.flickr.com/photos/army_arch/2505888172,0.49375,0.542805,0.570625,0.746812,/m/0wgq69z
00006685513e6bc4,https://farm5.staticflickr.com/3243/2505888172_b191be9a15_o.jpg,https://www.flickr.com/photos/army_arch/2505888172,0.54625,0.505464,0.64125,0.777778,/m/0wgq69z
00006685513e6bc4,https://farm5.staticflickr.com/3243/2505888172_b191be9a15_o.jpg,https://www.flickr.com/photos/army_arch/2505888172,0.7,0.533698,0.86375,0.887978,/m/0wgq69z
00006685513e6bc4,https://farm5.staticflickr.com/3243/2505888172_b191be9a15_o.jpg,https://www.flickr.com/photos/army_arch/2505888172,0.730625,0.514572,0.789375,0.819672,/m/0wgq69z
00006685513e6bc4,https://farm5.staticflickr.com/3243/2505888172_b191be9a15_o.jpg,https://www.flickr.com/photos/army_arch/2505888172,0.90375,0.530055,0.955,0.787796,/m/0wgq69z
00006685513e6bc4,https://farm5.staticflickr.com/3243/2505888172_b191be9a15_o.jpg,https://www.flickr.com/photos/army_arch/2505888172,0.236875,0.734062,0.2525,0.746812,/m/0wgq69z
00006685513e6bc4,https://farm5.staticflickr.com/3243/2505888172_b191be9a15_o.jpg,https://www.flickr.com/photos/army_arch/2505888172,0.27,0.734062,0.289375,0.743169,/m/0wgq69z
00006685513e6bc4,https://farm5.staticflickr.com/3243/2505888172_b191be9a15_o.jpg,https://www.flickr.com/photos/army_arch/2505888172,0.27625,0.76776,0.291875,0.788707,/m/0wgq69z
00006685513e6bc4,https://farm5.staticflickr.com/3243/2505888172_b191be9a15_o.jpg,https://www.flickr.com/photos/army_arch/2505888172,0.344375,0.753188,0.3725,0.785064,/m/0wgq69z
00006685513e6bc4,https://farm5.staticflickr.com/3243/2505888172_b191be9a15_o.jpg,https://www.flickr.com/photos/army_arch/2505888172,0.453125,0.847905,0.475,0.876138,/m/0wgq69z
00006685513e6bc4,https://farm5.staticflickr.com/3243/2505888172_b191be9a15_o.jpg,https://www.flickr.com/photos/army_arch/2505888172,0.548125,0.748634,0.56875,0.771403,/m/0wgq69z
00006685513e6bc4,https://farm5.staticflickr.com/3243/2505888172_b191be9a15_o.jpg,https://www.flickr.com/photos/army_arch/2505888172,0.5675,0.737705,0.575,0.746812,/m/0wgq69z
00006685513e6bc4,https://farm5.staticflickr.com/3243/2505888172_b191be9a15_o.jpg,https://www.flickr.com/photos/army_arch/2505888172,0.624375,0.753188,0.64375,0.775956,/m/0wgq69z
00006685513e6bc4,https://farm5.staticflickr.com/3243/2505888172_b191be9a15_o.jpg,https://www.flickr.com/photos/army_arch/2505888172,0.73375,0.795993,0.78375,0.812386,/m/0wgq69z
00006685513e6bc4,https://farm5.staticflickr.com/3243/2505888172_b191be9a15_o.jpg,https://www.flickr.com/photos/army_arch/2505888172,0.735,0.734062,0.749375,0.751366,/m/0wgq69z
00006685513e6bc4,https://farm5.staticflickr.com/3243/2505888172_b191be9a15_o.jpg,https://www.flickr.com/photos/army_arch/2505888172,0.745625,0.840619,0.798125,0.885246,/m/0wgq69z
00006685513e6bc4,https://farm5.staticflickr.com/3243/2505888172_b191be9a15_o.jpg,https://www.flickr.com/photos/army_arch/2505888172,0.904375,0.765938,0.93375,0.785975,/m/0wgq69z
00006685513e6bc4,https://farm5.staticflickr.com/3243/2505888172_b191be9a15_o.jpg,https://www.flickr.com/photos/army_arch/2505888172,0.94,0.771403,0.960625,0.78051,/m/0wgq69z
000684a05ce91ba0,https://farm1.staticflickr.com/3698/11056464445_f1e5634e8f_o.jpg,https://www.flickr.com/photos/music2020/11056464445,0.0,0.012584,0.99886,0.999161,/m/0wgq6y7
000684a05ce91ba0,https://farm1.staticflickr.com/3698/11056464445_f1e5634e8f_o.jpg,https://www.flickr.com/photos/music2020/11056464445,0.307868,0.166107,0.68187,0.280201,/m/0wgq6y7
000684a05ce91ba0,https://farm1.staticflickr.com/3698/11056464445_f1e5634e8f_o.jpg,https://www.flickr.com/photos/music2020/11056464445,0.109464,0.612416,0.571266,0.884228,/m/0wgq6y7
000684a05ce91ba0,https://farm1.staticflickr.com/3698/11056464445_f1e5634e8f_o.jpg,https://www.flickr.com/photos/music2020/11056464445,0.263398,0.208893,0.515393,0.509228,/m/0wgq6y7
0005d7858cdd7810,https://farm1.staticflickr.com/4023/4599458932_43e937f368_o.jpg,https://www.flickr.com/photos/--sam--/4599458932,0.225586,0.308931,0.336914,0.816984,/m/0wgq69z
0005d7858cdd7810,https://farm1.staticflickr.com/4023/4599458932_43e937f368_o.jpg,https://www.flickr.com/photos/--sam--/4599458932,0.53418,0.308931,0.597656,0.402635,/m/0wgq69z
0005d7858cdd7810,https://farm1.staticflickr.com/4023/4599458932_43e937f368_o.jpg,https://www.flickr.com/photos/--sam--/4599458932,0.692383,0.301611,0.723633,0.383602,/m/0wgq69z
0005d7858cdd7810,https://farm1.staticflickr.com/4023/4599458932_43e937f368_o.jpg,https://www.flickr.com/photos/--sam--/4599458932,0.0,0.525622,0.296875,0.998536,/m/0wgq69z
0005d7858cdd7810,https://farm1.staticflickr.com/4023/4599458932_43e937f368_o.jpg,https://www.flickr.com/photos/--sam--/4599458932,0.006836,0.379209,0.02832,0.4041,/m/0wgq69z
0005d7858cdd7810,https://farm1.staticflickr.com/4023/4599458932_43e937f368_o.jpg,https://www.flickr.com/photos/--sam--/4599458932,0.035156,0.221083,0.0625,0.260615,/m/0wgq69z
0005d7858cdd7810,https://farm1.staticflickr.com/4023/4599458932_43e937f368_o.jpg,https://www.flickr.com/photos/--sam--/4599458932,0.079102,0.225476,0.101562,0.256223,/m/0wgq69z
0005d7858cdd7810,https://farm1.staticflickr.com/4023/4599458932_43e937f368_o.jpg,https://www.flickr.com/photos/--sam--/4599458932,0.244141,0.327965,0.264648,0.405564,/m/0wgq69z
0005d7858cdd7810,https://farm1.staticflickr.com/4023/4599458932_43e937f368_o.jpg,https://www.flickr.com/photos/--sam--/4599458932,0.297852,0.79063,0.999023,0.998536,/m/0wgq69z
0005d7858cdd7810,https://farm1.staticflickr.com/4023/4599458932_43e937f368_o.jpg,https://www.flickr.com/photos/--sam--/4599458932,0.316406,0.329429,0.359375,0.409956,/m/0wgq69z
0005d7858cdd7810,https://farm1.staticflickr.com/4023/4599458932_43e937f368_o.jpg,https://www.flickr.com/photos/--sam--/4599458932,0.375,0.338214,0.427734,0.402635,/m/0wgq69z
0005d7858cdd7810,https://farm1.staticflickr.com/4023/4599458932_43e937f368_o.jpg,https://www.flickr.com/photos/--sam--/4599458932,0.606445,0.351391,0.626953,0.38653,/m/0wgq69z
